id,date,type,content,media_file
900162,2025-05-26T18:42:30+00:00,text,穆巴拉克,
900161,2025-05-26T18:42:25+00:00,text,母狗？？？？这能讲的吗,
900160,2025-05-26T18:42:20+00:00,text,母狗？,
900159,2025-05-26T18:42:15+00:00,text,最近白了一点mu狗,
900158,2025-05-26T18:42:10+00:00,text,楼上的老哥听说你最近在骗洋人，怎么样了,
900157,2025-05-26T18:42:05+00:00,text,我还以为是什么了,
900156,2025-05-26T18:42:00+00:00,text,那个kkp那个词参照孙笑川,
900155,2025-05-26T18:41:55+00:00,text,刚满18岁,
900154,2025-05-26T18:41:50+00:00,text,/btc,
900153,2025-05-26T18:41:45+00:00,text,成年了吗,
900152,2025-05-26T18:41:40+00:00,text,什么黑话,
900151,2025-05-26T18:41:35+00:00,text,bakkk,
900150,2025-05-26T18:41:30+00:00,text,kkp,
900149,2025-05-26T18:41:25+00:00,text,kkhq,
900148,2025-05-26T18:41:20+00:00,text,kkhq,
900147,2025-05-26T18:41:15+00:00,text,看看行情,
900146,2025-05-26T18:41:10+00:00,text,btc,
900145,2025-05-26T18:41:05+00:00,text,没什么特殊的想法完全凭感觉,
900144,2025-05-26T18:41:00+00:00,text,怎么说,
900143,2025-05-26T18:40:55+00:00,text,大的要来了,
900142,2025-05-26T18:40:50+00:00,text,/mubarak,
900141,2025-05-26T18:40:45+00:00,text,/btc,
900140,2025-05-26T18:40:40+00:00,text,/eth,
900139,2025-05-26T18:40:35+00:00,text,/eth,
900138,2025-05-26T18:40:30+00:00,text,大家晚安，下次再聊,
900137,2025-05-26T18:40:25+00:00,text,到最后还是对不起家人,
900136,2025-05-26T18:40:20+00:00,text,芜湖，多空大战,
900135,2025-05-26T18:40:15+00:00,text,冲到12w,
900134,2025-05-26T18:40:10+00:00,text,麻了，,
900133,2025-05-26T18:40:05+00:00,text,/btc,
900132,2025-05-26T18:40:00+00:00,text,主要是为了稳定,
900131,2025-05-26T18:39:55+00:00,text,收益不高但是安全,
900130,2025-05-26T18:39:50+00:00,text,我都是做USDT-USDC的套利,
900129,2025-05-26T18:39:45+00:00,text,/btc,
900128,2025-05-26T18:39:40+00:00,text,有人玩稳定币套利吗,
900127,2025-05-26T18:39:35+00:00,text,但是要注意合规,
900126,2025-05-26T18:39:30+00:00,text,还是用加密货币方便,
900125,2025-05-26T18:39:25+00:00,text,但是手续费太高,
900124,2025-05-26T18:39:20+00:00,text,/btc,
900123,2025-05-26T18:39:15+00:00,text,我都是用SWIFT,
900122,2025-05-26T18:39:10+00:00,text,有人玩跨境支付吗,
900121,2025-05-26T18:39:05+00:00,text,不然容易出事,
900120,2025-05-26T18:39:00+00:00,text,还是要合规,
900119,2025-05-26T18:38:55+00:00,text,最近监管太严了,
900118,2025-05-26T18:38:50+00:00,text,/btc,
900117,2025-05-26T18:38:45+00:00,text,但是要小心监管,
900116,2025-05-26T18:38:40+00:00,text,BTC是数字黄金,
900115,2025-05-26T18:38:35+00:00,text,还是买点BTC靠谱,
900114,2025-05-26T18:38:30+00:00,text,链游都是垃圾：对不起各位投资人，我们失败了,
900113,2025-05-26T18:38:25+00:00,text,有人玩链游吗,
900112,2025-05-26T18:38:20+00:00,text,但是要看项目质量,
900111,2025-05-26T18:38:15+00:00,text,捐赠还是有意义的,
900110,2025-05-26T18:38:10+00:00,text,/btc,
900109,2025-05-26T18:38:05+00:00,text,我都是参与Gitcoin,
900108,2025-05-26T18:38:00+00:00,text,但是现在还不够成熟,
900107,2025-05-26T18:37:55+00:00,text,Web3是未来,
900106,2025-05-26T18:37:50+00:00,text,/SUI,
900105,2025-05-26T18:37:45+00:00,text,我觉得还是要看基本面,
900104,2025-05-26T18:37:40+00:00,text,但是要小心垃圾项目,
900103,2025-05-26T18:37:35+00:00,text,AI板块太火了,
900102,2025-05-26T18:37:30+00:00,text,/btc,
900101,2025-05-26T18:37:25+00:00,text,有人玩AI币吗,
900100,2025-05-26T18:37:20+00:00,text,牛市还在后面,
900099,2025-05-26T18:37:15+00:00,text,但是还是要坚持,
900098,2025-05-26T18:37:10+00:00,text,/btc,
900097,2025-05-26T18:37:05+00:00,text,最近市场太难了,
900096,2025-05-26T18:37:00+00:00,text,还是自己操作靠谱,
900095,2025-05-26T18:36:55+00:00,text,/btc,
900094,2025-05-26T18:36:50+00:00,text,信托太危险了,
900093,2025-05-26T18:36:45+00:00,text,有人玩信托吗,
900092,2025-05-26T18:36:40+00:00,text,慢慢来才是正道,
900091,2025-05-26T18:36:35+00:00,text,/BTC,
900090,2025-05-26T18:36:30+00:00,text,交易要有耐心,
900089,2025-05-26T18:36:25+00:00,text,我觉得还是交易靠谱,
900088,2025-05-26T18:36:20+00:00,text,/btc,
900087,2025-05-26T18:36:15+00:00,text,而且设备更新太快,
900086,2025-05-26T18:36:10+00:00,text,电费太贵了,
900085,2025-05-26T18:36:05+00:00,text,现在挖矿不赢钱了,
900084,2025-05-26T18:36:00+00:00,text,有人玩挖矿吗,
900083,2025-05-26T18:35:55+00:00,text,还是要找靠谱的商家,
900082,2025-05-26T18:35:50+00:00,text,/btc,
900081,2025-05-26T18:35:45+00:00,text,我上次被骗了5000,
900080,2025-05-26T18:35:40+00:00,text,P2P要小心骗子,
900079,2025-05-26T18:35:35+00:00,text,我都是用P2P出入金,
900078,2025-05-26T18:35:30+00:00,text,但是要小心被封卡,
900077,2025-05-26T18:35:25+00:00,text,还不错的,
900076,2025-05-26T18:35:20+00:00,text,我都是用CDC,
900075,2025-05-26T18:35:15+00:00,text,有人玩银行卡吗,
900074,2025-05-26T18:35:10+00:00,text,不然容易被抢跑,
900073,2025-05-26T18:35:05+00:00,text,但是要熟悉MEV,
900072,2025-05-26T18:35:00+00:00,text,/btc,
900071,2025-05-26T18:34:55+00:00,text,半夜gas便宜,
900070,2025-05-26T18:34:50+00:00,text,我都是等半夜操作,
900069,2025-05-26T18:34:45+00:00,text,最近gas太贵了,
900068,2025-05-26T18:34:40+00:00,text,但是要注意安全,
900067,2025-05-26T18:34:35+00:00,text,/btc,
900066,2025-05-26T18:34:30+00:00,text,我都是分散在不同的协议,
900065,2025-05-26T18:34:25+00:00,text,有人玩综合理财吗,
900064,2025-05-26T18:34:20+00:00,text,但是比期权简单,
900063,2025-05-26T18:34:15+00:00,text,还是合约爽啊,
900062,2025-05-26T18:34:10+00:00,text,/DOGE,
900061,2025-05-26T18:34:05+00:00,text,要懂希腊公式,
900060,2025-05-26T18:34:00+00:00,text,/btc,
900059,2025-05-26T18:33:55+00:00,text,期权太复杂了,
900058,2025-05-26T18:33:50+00:00,text,有人玩期权吗,
900057,2025-05-26T18:33:45+00:00,text,这个确实是最难的,
900056,2025-05-26T18:33:40+00:00,text,/btc,
900055,2025-05-26T18:33:35+00:00,text,手动交易要控制好情绪,
900054,2025-05-26T18:33:30+00:00,text,我觉得还是手动交易靠谱,
900053,2025-05-26T18:33:25+00:00,text,而且竞争太激烈,
900052,2025-05-26T18:33:20+00:00,text,要懂编程,
900051,2025-05-26T18:33:15+00:00,text,量化太难了,
900050,2025-05-26T18:33:10+00:00,text,/btc,
900049,2025-05-26T18:33:05+00:00,text,有人玩量化吗,
900048,2025-05-26T18:33:00+00:00,text,但是要控制好仓位,
900047,2025-05-26T18:32:55+00:00,text,分散投资是王道,
900046,2025-05-26T18:32:50+00:00,text,我都是配置不同的资产,
900045,2025-05-26T18:32:45+00:00,text,/btc,
900044,2025-05-26T18:32:40+00:00,text,但是收益太低了,
900043,2025-05-26T18:32:35+00:00,text,黄金是永远的避险港,
900042,2025-05-26T18:32:30+00:00,text,我觉得还是买点黄金安全,
900041,2025-05-26T18:32:25+00:00,text,/btc,
900040,2025-05-26T18:32:20+00:00,text,但是要小心脱锤,
900039,2025-05-26T18:32:15+00:00,text,USDC也不错,
900038,2025-05-26T18:32:10+00:00,text,我都是用USDT,
900037,2025-05-26T18:32:05+00:00,text,/btc,
900036,2025-05-26T18:32:00+00:00,text,有人玩稳定币吗,
900035,2025-05-26T18:31:55+00:00,text,安全第一,
900034,2025-05-26T18:31:50+00:00,text,每天都有项目被黑,
900033,2025-05-26T18:31:45+00:00,text,最近黑客太多了,
900032,2025-05-26T18:31:40+00:00,text,/btc,
900031,2025-05-26T18:31:35+00:00,text,但是要小心黑客,
900030,2025-05-26T18:31:30+00:00,text,/eth,
900029,2025-05-26T18:31:25+00:00,text,我觉得还是DeFi靠谱,
900028,2025-05-26T18:31:20+00:00,text,玩家都是出钱的,
900027,2025-05-26T18:31:15+00:00,text,/btc,
900026,2025-05-26T18:31:10+00:00,text,GameFi都是庆庆庆,
900025,2025-05-26T18:31:05+00:00,text,有人玩GameFi吗,
900024,2025-05-26T18:31:00+00:00,text,但是费用有点高,
900023,2025-05-26T18:30:55+00:00,text,/btc,
900022,2025-05-26T18:30:50+00:00,text,Stargate还不错,
900021,2025-05-26T18:30:45+00:00,text,我都是用Stargate,
900020,2025-05-26T18:30:40+00:00,text,跨链桥太多了,
900019,2025-05-26T18:30:35+00:00,text,有人玩跨链吗,
900018,2025-05-26T18:30:30+00:00,text,/btc,
900017,2025-05-26T18:30:25+00:00,text,DeFi还是要看安全性,
900016,2025-05-26T18:30:20+00:00,text,但是利率不高,
900015,2025-05-26T18:30:15+00:00,text,AAVE比较靠谱,
900014,2025-05-26T18:30:10+00:00,text,我都是用AAVE,
900013,2025-05-26T18:30:05+00:00,text,/btc,
900012,2025-05-26T18:30:00+00:00,text,借贷要小心清算,
900011,2025-05-26T18:29:55+00:00,text,有人玩lending吗,
900010,2025-05-26T18:29:50+00:00,text,/btc,
900009,2025-05-26T18:29:45+00:00,text,但是锁仓期太长了,
900008,2025-05-26T18:29:40+00:00,text,质押ETH确实不错,
900006,2025-05-26T18:29:30+00:00,text,我都是staking ETH,
900005,2025-05-26T18:29:25+00:00,text,/btc,
900004,2025-05-26T18:29:20+00:00,text,但是很稳定,
900003,2025-05-26T18:29:15+00:00,text,/btc,
900002,2025-05-26T18:29:10+00:00,text,质押收益太低了,
900001,2025-05-26T18:29:00+00:00,text,单币质押比较安全,
843277,2025-02-16T19:11:52+00:00,text,/btc,
843276,2025-02-16T19:11:45+00:00,text,IL确实是个问题,
843275,2025-02-16T19:11:40+00:00,text,但是要小心无常损失,
843274,2025-02-16T19:11:35+00:00,text,LP收益还可以,
843273,2025-02-16T19:11:30+00:00,text,/btc,
843272,2025-02-16T19:11:25+00:00,text,我都是用DEX做LP,
843271,2025-02-16T19:11:20+00:00,text,但是流动性差一些,
843270,2025-02-16T19:11:15+00:00,text,DEX比CEX安全,
843269,2025-02-16T19:11:10+00:00,text,/btc,
843268,2025-02-16T19:11:05+00:00,text,还是要人工监控,
843267,2025-02-16T19:01:52+00:00,text,/btc,
843266,2025-02-16T19:01:45+00:00,text,我上次就被机器人坑了,
843265,2025-02-16T19:01:40+00:00,text,但是机器人也会出bug,
843264,2025-02-16T19:01:35+00:00,text,/btc,
843263,2025-02-16T19:01:30+00:00,text,机器人不会有情绪,
843262,2025-02-16T19:01:25+00:00,text,/btc,
843261,2025-02-16T19:01:20+00:00,text,我现在都是用机器人交易,
843260,2025-02-16T19:01:15+00:00,text,交易最重要的是心态,
843259,2025-02-16T19:01:10+00:00,text,这就是为什么大多数人亏钱,
843258,2025-02-16T19:01:05+00:00,text,但是很难控制自己的情绪,
843067,2025-02-16T18:01:52+00:00,text,反人性才能赚钱,
843066,2025-02-16T18:01:00+00:00,text,/btc,
843065,2025-02-16T18:00:51+00:00,text,贪婪的时候我就卖出,
843064,2025-02-16T18:00:30+00:00,text,恐慌的时候我就买入,
843062,2025-02-16T17:59:35+00:00,text,我都是看市场情绪,
843061,2025-02-16T17:57:05+00:00,text,但是能提供一些参考,
843059,2025-02-16T17:55:27+00:00,text,/btc,
843058,2025-02-16T17:54:20+00:00,text,技术分析不准的,
843057,2025-02-16T17:54:04+00:00,text,我都是看MA和RSI,
843055,2025-02-16T17:50:20+00:00,text,有大佬知道怎么看k线吗,
843053,2025-02-16T17:48:42+00:00,text,还是要看项目的fundamentals,
843052,2025-02-16T17:47:51+00:00,text,/btc,
843051,2025-02-16T17:47:36+00:00,text,现在的meme都是资金盘,
843050,2025-02-16T17:47:33+00:00,text,我上次买狗狗就被套了,
843049,2025-02-16T17:47:30+00:00,text,高收益意味着高风险,
843035,2025-02-16T17:41:46+00:00,text,/btc,
843034,2025-02-16T17:41:44+00:00,text,但是收益也高啊,
843031,2025-02-16T17:41:11+00:00,text,大饼起飞起飞,
843030,2025-02-16T17:41:05+00:00,text,/btc,
843029,2025-02-16T17:40:29+00:00,text,散户一FOMO就要小心了,
843028,2025-02-16T17:40:26+00:00,text,retail已经开始FOMO了,
843027,2025-02-16T17:40:25+00:00,text,/btc,
843026,2025-02-16T17:40:19+00:00,text,机构才是真正的大玩家,
843025,2025-02-16T17:39:32+00:00,text,institutional adoption才刚开始,
843023,2025-02-16T17:38:00+00:00,text,我觉得还早,
843022,2025-02-16T17:37:58+00:00,text,大家觉得这波能到顶了吗,
843021,2025-02-16T17:37:47+00:00,text,但是牛市的时候要学会落袋为安,
843020,2025-02-16T17:37:15+00:00,text,定投确实是个好策略,
843019,2025-02-16T17:37:13+00:00,text,我都是做现货的定投,
843018,2025-02-16T17:37:05+00:00,text,大多数GameFi：对不起各位投资者我们失败了,
843016,2025-02-16T17:36:51+00:00,text,/btc,
843015,2025-02-16T17:36:44+00:00,text,最近除了冒险岛还有其他GameFi可以玩吗,
843014,2025-02-16T17:36:39+00:00,text,慢就是赚，稳就是赢,
843013,2025-02-16T17:36:30+00:00,text,但是收益太低了,
843012,2025-02-16T17:35:26+00:00,text,合约不敢玩，抄一点现货,
843011,2025-02-16T17:35:16+00:00,text,全都在涨，牛回速归,
843010,2025-02-16T17:34:25+00:00,text,/sol,
843009,2025-02-16T17:32:49+00:00,text,我已经被清算三次了,
843007,2025-02-16T17:27:52+00:00,text,期货太危险了兄弟,
843006,2025-02-16T17:26:34+00:00,text,/btc,
843005,2025-02-16T17:25:30+00:00,text,大佬们都在玩期货吗,
843004,2025-02-16T17:24:58+00:00,text,等一会我会发0.6红包，谁抢到谁就带我发财,
843003,2025-02-16T17:23:46+00:00,text,能不能带带弟弟,
843002,2025-02-16T17:23:34+00:00,text,创业有阿姨叫你小宝贝吗？,
843000,2025-02-16T17:23:12+00:00,text,群友的远见，让我见识到群友没有远见，一定要去陌陌吗，张柏芝代言的爱聊你注册不了吗,
842999,2025-02-16T17:23:03+00:00,text,BTC新高就不说了，陌陌找个富婆都比你创业成功的概率要高吧？,
842998,2025-02-16T17:22:57+00:00,text,/btc,
842997,2025-02-16T17:22:51+00:00,text,我要去创业了,
842995,2025-02-16T17:22:32+00:00,text,不当讲就别讲了,
842994,2025-02-16T17:22:17+00:00,text,展开说说,
842993,2025-02-16T17:22:15+00:00,text,我有个内部消息，不知道当讲不当讲,
842992,2025-02-16T17:21:37+00:00,text,现在就看谁能抢到新高顶峰了，包追高的，我就喜欢从高高的地方飘飘然落下那种感觉---乌鸦哥,
842991,2025-02-16T17:21:34+00:00,text,/btc,
842990,2025-02-16T17:21:25+00:00,text,回到2010年，我把所有的家产变现成BTC，然后买了台矿机，，矿机还没到BTC被黑客偷了，重生之我不想再重生了,
842989,2025-02-16T17:21:24+00:00,text,eth还是这个鸟样,
842987,2025-02-16T17:21:06+00:00,text,/eth,
842985,2025-02-16T17:20:53+00:00,text,都给我空,
842984,2025-02-16T17:20:46+00:00,text,重仓（下辈子还要空），就是一眼能看到未来下定决心开的仓位，好日子在后头呢,
842983,2025-02-16T17:20:37+00:00,text,谁能解释下什么是重仓啊,
842982,2025-02-16T17:20:23+00:00,text,我刚看了K线，感觉还不错，预计下个月重开,
842977,2025-02-16T17:18:04+00:00,text,/btc,
842975,2025-02-16T17:17:44+00:00,text,感觉BTC要起飞,
842974,2025-02-16T17:17:38+00:00,text,臭要饭的，不想死的话顺便给我要一份,
842973,2025-02-16T17:17:37+00:00,text,抱歉打扰各位，我刚刚确诊了很严重的肚子饿，情况很危急，需要吃饱饭才能治好，现在无奈求助Web3爱心人士江湖救急，谢谢好心人，,
842972,2025-02-16T17:17:15+00:00,text,我准备all in 大饼了，祝我发财,
842970,2025-02-16T17:16:55+00:00,text,卧槽？大饼这价格不会又要新高吧,
842969,2025-02-16T17:16:49+00:00,text,/btc,
842968,2025-02-16T17:16:43+00:00,text,everyting is possible，just 梭哈,
842967,2025-02-16T17:16:29+00:00,text,/btc,
842966,2025-02-16T17:16:24+00:00,text,我们这边有个会所，专门接待crypto大佬的,
842965,2025-02-16T17:16:23+00:00,text,谁能推荐个靠谱的RM开户啊,
842964,2025-02-16T17:16:18+00:00,text,到最后还是对不起家人,
842963,2025-02-16T17:16:14+00:00,text,这个market真的很难预测,
842962,2025-02-16T17:16:12+00:00,text,hodl住兄弟，牛市一切都会回来的,
842961,2025-02-16T17:16:05+00:00,text,我上个月all in一个叫Vib的项目，直接归零，血亏,
842960,2025-02-16T17:16:04+00:00,text,/btc,
842959,2025-02-16T17:16:01+00:00,text,fully diluted value 就是完全稀释后的市值,
842958,2025-02-16T17:16:00+00:00,text,兄弟们谁知道FDV是啥意思,
842956,2025-02-16T17:15:43+00:00,text,最近有什么活动可以薅羊毛吗,
842955,2025-02-16T17:15:41+00:00,text,有懂FA的老师吗？我这边有个项目需要融资,
842954,2025-02-16T17:15:40+00:00,text,别追高啊，慢慢来，交易是一辈子的事情，交易失败是下辈子的事情,
842953,2025-02-16T17:15:40+00:00,text,/btc,
842952,2025-02-16T17:15:31+00:00,text,我刚看了下chart，感觉要突破新高了,
842950,2025-02-16T17:15:29+00:00,text,/UNI,
842949,2025-02-16T17:15:17+00:00,text,xdm 今天btc又起飞了,
842948,2025-02-16T17:15:12+00:00,text,今天有大单子进场了,
842947,2025-02-16T17:15:03+00:00,text,看来市场真的要起飞了,
842946,2025-02-16T17:14:48+00:00,text,我刚看到一笔100BTC的大单,
842945,2025-02-16T17:14:43+00:00,text,这个体量很有意思啊,
842944,2025-02-16T17:14:41+00:00,text,/btc,
842943,2025-02-16T17:14:40+00:00,text,应该是机构在布局了,
842942,2025-02-16T17:14:39+00:00,text,我们跟着机构的路线走就对了,
842941,2025-02-16T17:14:35+00:00,text,不要越级交易，要稳住,
842939,2025-02-16T17:14:28+00:00,text,/btc,
842938,2025-02-16T17:14:26+00:00,text,对，要稳打稳扭,
842937,2025-02-16T17:14:22+00:00,text,我也觉得这波行情不一般,
842936,2025-02-16T17:14:22+00:00,text,大家都要注意仓位管理,
842935,2025-02-16T17:14:15+00:00,text,/btc,
842934,2025-02-16T17:14:11+00:00,text,晚安各位，明天继续冲,
842933,2025-02-16T17:14:05+00:00,text,最近Layer2真的很火，大家要多关注,
842932,2025-02-16T17:14:04+00:00,text,zkSync、Arbitrum、Optimism都在发力,
842931,2025-02-16T17:14:01+00:00,text,/btc,
842930,2025-02-16T17:13:59+00:00,text,就看谁能抢到最大的市场份额了,
842929,2025-02-16T17:13:57+00:00,text,我觉得zkSync的技术最强,
842928,2025-02-16T17:13:56+00:00,text,但是Arbitrum的生态最完善,
842926,2025-02-16T17:13:50+00:00,text,/btc,
842925,2025-02-16T17:13:47+00:00,text,OP有Coinbase支持，也不容小觑,
842924,2025-02-16T17:13:45+00:00,text,现在就等SEC批准比特币ETF了,
842923,2025-02-16T17:13:43+00:00,text,如果通过了，又是一波大行情,
842922,2025-02-16T17:13:36+00:00,text,/btc,
842920,2025-02-16T17:13:22+00:00,text,机构资金就要进场了,
842919,2025-02-16T17:13:20+00:00,text,慢慢来，交易是一件终身的事情。,
842918,2025-02-16T17:13:16+00:00,text,确实啊,
842917,2025-02-16T17:13:11+00:00,text,还是要看看交易的机会，虽然难但是赚着踏实,
842916,2025-02-16T17:13:04+00:00,text,我也参与了，注册了几十个账号，成本花了我2000u了，最后只有6个账号勉强拿到，成本没保住。,
842915,2025-02-16T17:13:02+00:00,text,cb的200usd活动吧？,
842914,2025-02-16T17:13:02+00:00,text,/BTC,
842913,2025-02-16T17:12:59+00:00,text,200刀是几十顿猪脚饭了，兄弟可以啊,
842911,2025-02-16T17:12:52+00:00,text,我上次撸猪脚饭得是几个月钱撸了200刀。,
842910,2025-02-16T17:12:52+00:00,text,最近有猪脚饭吗天才们，提到雨夜钢琴就想起猪脚饭了,
842909,2025-02-16T17:12:49+00:00,text,你那是不叫薅，是运气好。,
842907,2025-02-16T17:12:43+00:00,text,前几天参与了superex的一元购，倒是真薅着了,
842906,2025-02-16T17:12:41+00:00,text,/btc,
842905,2025-02-16T17:12:35+00:00,text,话说，最近有毛撸吗,
842902,2025-02-16T17:12:29+00:00,text,假的，必须是管理员才可以,
842901,2025-02-16T17:12:27+00:00,text,/btc,
842900,2025-02-16T17:12:23+00:00,text,好像tg群里有个功能是可以自己开发，然后放在群里？,
842899,2025-02-16T17:12:17+00:00,text,管理员你快开发一个@superexroger,
842898,2025-02-16T17:12:15+00:00,text,可惜这个电报群，不能放bgm，要不我高低得给大家放一个雨夜钢琴。,
842896,2025-02-16T17:12:10+00:00,text,燃起来了xdm,
842895,2025-02-16T17:12:07+00:00,text,/btc,
842894,2025-02-16T17:12:03+00:00,text,我为祖国赚外汇，他强人他强,
842892,2025-02-16T17:11:57+00:00,text,骗老外，那得是民族英雄了把,
842890,2025-02-16T17:11:50+00:00,text,我要是英文好，我就去骗老外,
842889,2025-02-16T17:11:47+00:00,text,/btc,
842888,2025-02-16T17:11:44+00:00,text,学好英文真的可以走遍天下,
842887,2025-02-16T17:11:42+00:00,text,学好数理化，不能走遍天下，我已经忘了那些公式了,
842886,2025-02-16T17:11:40+00:00,text,/btc,
842882,2025-02-16T17:10:52+00:00,text,不开玩笑的说，学好什么都不如学好英文,
842881,2025-02-16T17:10:46+00:00,text,牛逼,
842880,2025-02-16T17:10:38+00:00,text,牛逼,
842877,2025-02-16T17:10:27+00:00,text,牛逼,
842876,2025-02-16T17:10:22+00:00,text,fully diluted value,
842874,2025-02-16T17:10:18+00:00,text,/btc,
842873,2025-02-16T17:10:17+00:00,text,FDV全称是什么？,
842871,2025-02-16T17:10:14+00:00,text,所以，我刚看到一个新词，FDV是什么。,
842870,2025-02-16T17:10:05+00:00,text,瑞森特里，这样的说话方式很popular,
842869,2025-02-16T17:10:05+00:00,text,/btc,
842867,2025-02-16T17:10:01+00:00,text,一看中文and english 本当に闪瞎my eyes。,
842866,2025-02-16T17:10:00+00:00,text,上面说的是去找客户经历开户,
842864,2025-02-16T17:09:55+00:00,text,你说英语去隔壁英文群，看把你能的,
842863,2025-02-16T17:09:52+00:00,text,what is it what you say mean,
842862,2025-02-16T17:09:51+00:00,text,/btc,
842860,2025-02-16T17:09:44+00:00,text,我带着RM去找RM开who,
842859,2025-02-16T17:09:43+00:00,text,昨天去开户，客户经历都不叫客户经历了，叫RM,
842858,2025-02-16T17:09:43+00:00,text,/btc,
842857,2025-02-16T17:09:41+00:00,text,金融领域确实有很多缩写,
842856,2025-02-16T17:09:37+00:00,text,好他妈的，我还真认真搜了下。,
842855,2025-02-16T17:09:33+00:00,text,家人们，你们都被刷了，他说的是天际线。,
842854,2025-02-16T17:09:32+00:00,text,/XRP,
842852,2025-02-16T17:09:30+00:00,text,google上说是家具零售巨头,
842851,2025-02-16T17:09:29+00:00,text,/btc,
842850,2025-02-16T17:09:29+00:00,text,那是什么？,
842849,2025-02-16T17:09:28+00:00,text,TJX,
842848,2025-02-16T17:09:28+00:00,text,还有别的缩写吗,
842847,2025-02-16T17:09:26+00:00,text,我们搞金融的都喜欢装逼,
842846,2025-02-16T17:09:24+00:00,text,我们搞金融的都喜欢装逼,
842845,2025-02-16T17:09:21+00:00,text,我们搞金融的都喜欢装逼,
842844,2025-02-16T17:09:20+00:00,text,finance advisor，好像这么拼的来着,
842841,2025-02-16T17:09:14+00:00,text,发财的FA？,
842840,2025-02-16T17:09:13+00:00,text,/btc,
842838,2025-02-16T17:09:11+00:00,text,就是帮别人融资的，你可以理解为皮条客,
842837,2025-02-16T17:09:10+00:00,text,FA是什么？,
842836,2025-02-16T17:09:08+00:00,text,/btc,
842835,2025-02-16T17:09:06+00:00,text,后来那个币20USD了,
842834,2025-02-16T17:09:06+00:00,text,injective当时融资的时候赶上了新冠刚开始，美股暴跌，加密暴跌，他的FA给30%，外加上筹码-0.036usd的筹码,
842833,2025-02-16T17:09:05+00:00,text,/PEPE,
842831,2025-02-16T17:09:00+00:00,text,先做kol-反用证明自己账号的商业化能力-参与更高的玩法,
842830,2025-02-16T17:09:00+00:00,text,现在web3了，人们还是看中影响力的,
842829,2025-02-16T17:08:59+00:00,text,我之前给一个项目做FA，项目方融资了4000万，分我了5%，我一开始做代理的，莫名其妙就收到了读者来信·问我要不要试一下,
842828,2025-02-16T17:08:59+00:00,text,/btc,
842827,2025-02-16T17:08:56+00:00,text,那是爱情开始和去世的地方,
842826,2025-02-16T17:08:54+00:00,text,你怎么总离不开天际线？,
842825,2025-02-16T17:08:51+00:00,text,去杭州天际线能够支付吗,
842824,2025-02-16T17:08:49+00:00,text,我们是原始股东,
842823,2025-02-16T17:08:48+00:00,text,/btc,
842822,2025-02-16T17:08:47+00:00,text,我觉得可以，以后去会所用token支付,
